id,fonds,Numero_inventaire,Type_document,ISSN,ISBN,Auteur1,Fonction1,Auteur2,Fonction2,Auteur3,Fonction3,Auteur4,Fonction4,Auteur5,Fonction5,Auteur6,Fonction6,Titre,Sous_titre,Lieu_edition,Editeur,Collection,Annee_edition,Tome,Nb_Pages,Notes,Disponible,Emprunteur,Date_emprunt,financement
,moderne,3413,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1834,3,466,2e édition,OUI,,,
,moderne,3414,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1834,4,469,2e édition,OUI,,,
,moderne,3415,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1834,5,372,2e édition,OUI,,,
,moderne,3416,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1834,6,400,2e édition,OUI,,,
,moderne,3417,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1834,7,390,2e édition,OUI,,,
,moderne,3418,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1835,8,446,2e édition,OUI,,,
,moderne,3419,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1835,9,396,2e édition,OUI,,,
,moderne,3420,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1835,10,375,2e édition,OUI,,,
,moderne,3421,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1835,11,374,2e édition,OUI,,,
,moderne,3422,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1835,12,476,2e édition,OUI,,,
,moderne,3423,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1836,13,336,2e édition,OUI,,,
,moderne,3424,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1836,14,367,2e édition,OUI,,,
,moderne,3425,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1836,15,392,2e édition,OUI,,,
,moderne,3426,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1836,16,446,2e édition,OUI,,,
,moderne,3427,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1836,17,435,2e édition,OUI,,,
,moderne,3428,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1836,18,435,2e édition,OUI,,,
,moderne,3429,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1836,19,444,2e édition,OUI,,,
,moderne,3430,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1837,20,441,2e édition,OUI,,,
,moderne,3431,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1837,21,454,2e édition,OUI,,,
,moderne,3432,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1838,22,469,2e édition,OUI,,,
,moderne,3433,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1838,23,330,2e édition,OUI,,,
,moderne,3434,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1836,24,658,2e édition,OUI,,,
,moderne,3435,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1838,25,321,2e édition,OUI,,,
,moderne,3436,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1838,26,303,2e édition,OUI,,,
,moderne,3437,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1838,27,504,2e édition,OUI,,,
,moderne,3438,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1835,28,636,2e édition,OUI,,,
,moderne,3439,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1838,29,368,2e édition,OUI,,,
,moderne,3440,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1838,30,317,2e édition,OUI,,,
,moderne,3441,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1834,,600,Table,OUI,,,
,moderne,3442,REVUE,,,DUVERGIER Jean-Baptiste,Auteur,Conseil d'Etat,Editeur scientifique,,,,,,,,,"Collection complète des lois, décrets, ordonnances, réglemens et avis du conseil-d'état",,Dijon,"Chez A. Guyot et Scribe, libraires-éditeurs",,1838,,764,Table,OUI,,,
,moderne,3443,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,An 2 (1793-1794),,s.p.,Bulletins 1-61 (1ère série),OUI,,,
,moderne,3444,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,An 3 (1794-1795),,s.p.,Bulletins 62-100 (1ère série),OUI,,,
,moderne,3445,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,s.d.,,s.p.,Bulletins 101-130 (1ère série),MANQUANT,,,
,moderne,3446,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,An 3 (1794-1795),,s.p.,Bulletins 131-156 (1ère série),OUI,,,
,moderne,3447,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,An 3 (1794-1795),,s.p.,Bulletins 157-179 (1ère série),OUI,,,
,moderne,3448,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,An 4 (1795-1796),,s.p.,Bulletins 180-205 (1ère série),OUI,,,
,moderne,3449,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,s.d.,,s.p.,Bulletins 1-34 (2e série),MANQUANT,,,
,moderne,3450,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,An 4 (1795-1796),,s.p.,Bulletins 35-78 (2e série),OUI,,,
,moderne,3451,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,An 5 (1796-1797),,s.p.,Bulletins 79-114 (2e série),OUI,,,
,moderne,3452,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,An 5 (1796-1797),,s.p.,Bulletins 115-147 (2e série),OUI,,,
,moderne,3453,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,s.d.,,s.p.,Bulletins 148-191 (2e série),MANQUANT,,,
,moderne,3454,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,An 6 (1797-1798),,s.p.,Bulletins 192-227 (2e série),OUI,,,
,moderne,3455,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,An 7 (1798-1799),,s.p.,Bulletins 228-268 (2e série),OUI,,,
,moderne,3456,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,An 7 (1798-1799),,s.p.,Bulletins 269-312 (2e série),OUI,,,
,moderne,3457,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,An 8 (1799-1800),,s.p.,Bulletins 313-345 (2e série),OUI,,,
,moderne,3458,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,An 9 (1800-1801),1,s.p.,Bulletins 1-45 (3e série),OUI,,,
,moderne,3459,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,An 9 (1800-1801),2,s.p.,Bulletins 46-76 (3e série),OUI,,,
,moderne,3460,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,An 10 (1801-1802),3,s.p.,Bulletins 77-105 (3e série),OUI,,,
,moderne,3461,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,An 10 (1801-1802),4,s.p.,Bulletins 106-144 (3e série),OUI,,,
,moderne,3462,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,An 10 (1801-1802),5,s.p.,Bulletins 145-170 (3e série),OUI,,,
,moderne,3463,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,An 11 (1802-1803),6,s.p.,Bulletins 171-219 (3e série),OUI,,,
,moderne,3464,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,s.d.,7,s.p.,Bulletins 220-262 (3e série),MANQUANT,,,
,moderne,3465,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,An 12 (1803-1804),8,s.p.,Bulletins 263-317 (3e série),OUI,,,
,moderne,3466,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,An 12 (1803-1804),9,s.p.,Bulletins 318-362 (3e série),OUI,,,
,moderne,3467,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,An 13 (1804-1805),1,s.p.,Bulletins 1-16 (4e série),OUI,,,
,moderne,3468,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,An 13 (1804-1805),2,s.p.,Bulletins 17-37 (4e série),OUI,,,
,moderne,3469,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,An 14 (1805),3,s.p.,Bulletins 38-58 (4e série),OUI,,,
,moderne,3470,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,An 14 (1806),4,s.p.,Bulletins 59-95 (4e série),OUI,,,
,moderne,3471,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,1807,5,s.p.,Bulletins 96-130 (4e série),OUI,,,
,moderne,3472,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,1807,6,s.p.,Bulletins 131-154 (4e série),OUI,,,
,moderne,3473,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,1808,,s.p.,Bulletin 154 bis (4e série),OUI,,,
,moderne,3474,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,1808,7,s.p.,Bulletins 155-173 (4e série),OUI,,,
,moderne,3475,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,s.d.,8,s.p.,Bulletins 174-196 (4e série),MANQUANT,,,
,moderne,3476,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,s.d.,9,s.p.,Bulletins 197-221 (4e série),OUI,,,
,moderne,3477,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,s.d.,10,s.p.,Bulletins 222-230 (4e série),MANQUANT,,,
,moderne,3478,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,s.d.,11,s.p.,Bulletins 231-258 (4e série),MANQUANT,,,
,moderne,3479,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,1810,12,s.p.,Bulletins 259-298 (4e série),OUI,,,
,moderne,3480,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,1811,13,s.p.,Bulletins 299-341 (4e série),OUI,,,
,moderne,3481,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,1811,14,s.p.,Bulletins 342-378 (4e série),OUI,,,
,moderne,3482,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,1812,15,s.p.,Bulletins 379-413 (4e série),OUI,,,
,moderne,3483,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,1812,16,s.p.,Bulletins 414-439 (4e série),OUI,,,
,moderne,3484,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,s.d.,17,s.p.,Bulletins 440-461 (4e série),MANQUANT,,,
,moderne,3485,REVUE,,,s.n.,,,,,,,,,,,,Bulletin des lois de la République française,,Paris,Imprimerie nationale,,s.d.,18,s.p.,Bulletins 462-508 (4e série),OUI,,,
